TOA,n
10/18/2021 10:15,2
10/18/2021 10:25,1
10/18/2021 11:18,1
10/18/2021 11:19,2
10/18/2021 11:20,1
10/18/2021 11:41,2
10/18/2021 11:54,1
10/18/2021 11:57,4
10/18/2021 11:58,6
10/18/2021 11:59,1
10/18/2021 12:00,1
10/18/2021 12:03,1
10/18/2021 12:06,1
10/18/2021 12:07,2
10/18/2021 12:22,1
10/18/2021 12:37,1
10/18/2021 12:39,2
10/18/2021 12:43,1
10/18/2021 12:44,1
10/18/2021 12:56,4
10/18/2021 13:01,1
10/18/2021 13:02,1
10/18/2021 13:05,1
10/18/2021 13:24,5
10/18/2021 13:25,5
10/18/2021 13:26,7
10/18/2021 13:27,5
10/18/2021 13:28,6
10/18/2021 13:29,7
10/18/2021 13:30,8
10/18/2021 13:31,5
10/18/2021 13:32,7
10/18/2021 13:33,4
10/18/2021 13:34,6
10/18/2021 13:35,3
10/18/2021 13:36,5
10/18/2021 13:37,6
10/18/2021 13:38,6
10/18/2021 13:39,5
10/18/2021 13:40,6
10/18/2021 13:41,1
10/18/2021 13:52,1
10/18/2021 13:53,1
10/18/2021 15:13,1
10/18/2021 16:27,2
10/18/2021 16:28,1
10/18/2021 16:29,2
10/18/2021 16:30,1
10/18/2021 8:13,1
10/18/2021 8:32,2
10/18/2021 8:34,1
10/18/2021 8:52,1
10/18/2021 9:07,2
10/18/2021 9:09,1
10/18/2021 9:18,1
10/18/2021 9:38,1
10/18/2021 9:45,1
10/18/2021 9:46,1
10/18/2021 9:49,2
10/18/2021 9:50,2
10/18/2021 9:53,1
10/18/2021 9:56,2
10/18/2021 9:57,1
10/18/2021 9:59,1
10/18/2022 10:36,2
10/19/2021 10:11,2
10/19/2021 10:24,1
10/19/2021 10:26,2
10/19/2021 11:36,1
10/19/2021 11:42,1
10/19/2021 11:43,1
10/19/2021 12:29,1
10/19/2021 12:48,2
10/19/2021 12:51,1
10/19/2021 12:55,4
10/19/2021 12:56,2
10/19/2021 13:05,1
10/19/2021 13:11,1
10/19/2021 13:15,1
10/19/2021 13:18,1
10/19/2021 13:19,2
10/19/2021 13:20,2
10/19/2021 13:21,1
10/19/2021 13:22,1
10/19/2021 13:24,1
10/19/2021 13:39,1
10/19/2021 13:40,1
10/19/2021 13:46,1
10/19/2021 13:57,3
10/19/2021 14:00,1
10/19/2021 14:01,2
10/19/2021 14:02,1
10/19/2021 14:14,1
10/19/2021 14:16,2
10/19/2021 14:25,2
10/19/2021 14:26,2
10/19/2021 14:45,1
10/19/2021 14:59,3
10/19/2021 15:08,2
10/19/2021 15:22,2
10/19/2021 15:25,1
10/19/2021 15:43,1
10/19/2021 15:45,1
10/19/2021 15:49,1
10/19/2021 15:50,1
10/19/2021 15:51,3
10/19/2021 15:53,1
10/19/2021 15:57,1
10/19/2021 15:58,1
10/19/2021 15:59,3
10/19/2021 16:00,2
10/19/2021 16:01,1
10/19/2021 16:02,2
10/19/2021 16:03,1
10/19/2021 16:04,2
10/19/2021 16:05,1
10/19/2021 16:11,1
10/19/2021 16:13,1
10/19/2021 16:22,1
10/19/2021 16:24,1
10/19/2021 18:23,2
10/19/2021 6:50,2
10/19/2021 7:57,2
10/19/2021 8:09,1
10/19/2021 8:35,1
10/19/2021 8:43,1
10/19/2021 9:11,1
10/19/2021 9:18,1
10/19/2021 9:35,1
10/19/2021 9:44,1
10/19/2021 9:55,1
10/19/2022 14:38,1
10/19/2022 14:39,2
10/20/2021 10:03,2
10/20/2021 10:19,1
10/20/2021 10:22,1
10/20/2021 10:27,1
10/20/2021 10:36,2
10/20/2021 10:37,1
10/20/2021 10:38,2
10/20/2021 10:39,1
10/20/2021 10:40,2
10/20/2021 10:41,1
10/20/2021 10:42,2
10/20/2021 10:45,4
10/20/2021 10:51,1
10/20/2021 10:52,1
10/20/2021 11:00,2
10/20/2021 11:01,1
10/20/2021 11:02,1
10/20/2021 11:20,2
10/20/2021 11:22,1
10/20/2021 11:24,1
10/20/2021 11:25,1
10/20/2021 11:58,1
10/20/2021 11:59,1
10/20/2021 12:00,1
10/20/2021 12:14,1
10/20/2021 12:15,2
10/20/2021 12:19,1
10/20/2021 12:20,2
10/20/2021 12:23,1
10/20/2021 12:24,1
10/20/2021 12:25,1
10/20/2021 12:26,1
10/20/2021 12:28,2
10/20/2021 12:44,2
10/20/2021 12:45,4
10/20/2021 12:46,4
10/20/2021 12:47,1
10/20/2021 12:59,1
10/20/2021 13:06,1
10/20/2021 13:08,2
10/20/2021 13:10,1
10/20/2021 13:55,1
10/20/2021 14:07,1
10/20/2021 14:19,1
10/20/2021 14:20,2
10/20/2021 14:22,2
10/20/2021 14:23,1
10/20/2021 14:47,1
10/20/2021 15:10,1
10/20/2021 15:30,1
10/20/2021 15:58,1
10/20/2021 16:18,1
10/20/2021 16:22,2
10/20/2021 16:23,2
10/20/2021 16:58,1
10/20/2021 20:47,1
10/20/2021 6:57,1
10/20/2021 7:12,1
10/20/2021 7:37,1
10/20/2021 8:17,1
10/20/2021 8:18,1
10/20/2021 8:49,1
10/20/2021 8:50,2
10/20/2021 8:51,1
10/20/2021 8:54,1
10/20/2021 9:01,1
10/20/2021 9:02,1
10/20/2021 9:25,3
10/20/2021 9:26,2
10/20/2021 9:27,1
10/20/2021 9:34,1
10/20/2021 9:36,1
10/20/2021 9:37,2
10/20/2021 9:38,2
10/20/2021 9:40,1
10/20/2021 9:46,1
10/20/2021 9:47,2
10/21/2021 10:04,1
10/21/2021 10:05,1
10/21/2021 10:06,2
10/21/2021 10:20,2
10/21/2021 10:35,1
10/21/2021 10:47,1
10/21/2021 10:48,1
10/21/2021 10:50,2
10/21/2021 10:51,2
10/21/2021 10:52,1
10/21/2021 10:55,1
10/21/2021 11:17,1
10/21/2021 11:22,1
10/21/2021 11:38,1
10/21/2021 11:48,3
10/21/2021 11:49,1
10/21/2021 11:50,1
10/21/2021 11:53,1
10/21/2021 12:08,1
10/21/2021 12:09,1
10/21/2021 12:13,1
10/21/2021 12:14,1
10/21/2021 12:17,2
10/21/2021 12:27,1
10/21/2021 12:34,1
10/21/2021 12:36,1
10/21/2021 12:51,1
10/21/2021 13:02,1
10/21/2021 13:06,1
10/21/2021 13:18,2
10/21/2021 13:19,1
10/21/2021 13:27,2
10/21/2021 13:38,1
10/21/2021 13:52,1
10/21/2021 14:02,1
10/21/2021 14:06,4
10/21/2021 14:07,1
10/21/2021 14:22,3
10/21/2021 14:28,2
10/21/2021 14:34,1
10/21/2021 14:45,2
10/21/2021 14:46,1
10/21/2021 14:50,1
10/21/2021 14:59,2
10/21/2021 15:00,1
10/21/2021 15:01,1
10/21/2021 15:02,2
10/21/2021 15:26,1
10/21/2021 15:36,1
10/21/2021 15:41,2
10/21/2021 15:42,1
10/21/2021 16:24,1
10/21/2021 16:39,1
10/21/2021 16:45,1
10/21/2021 16:56,1
10/21/2021 17:03,1
10/21/2021 17:11,1
10/21/2021 17:27,2
10/21/2021 19:16,1
10/21/2021 6:33,1
10/21/2021 7:04,2
10/21/2021 7:47,1
10/21/2021 7:58,2
10/21/2021 8:14,1
10/21/2021 8:19,2
10/21/2021 8:26,1
10/21/2021 8:33,3
10/21/2021 8:35,2
10/21/2021 8:38,2
10/21/2021 8:39,1
10/21/2021 8:47,1
10/21/2021 8:51,2
10/21/2021 8:52,1
10/21/2021 8:57,1
10/21/2021 8:58,1
10/21/2021 9:02,1
10/21/2021 9:03,2
10/21/2021 9:04,2
10/21/2021 9:07,1
10/21/2021 9:50,1
10/21/2021 9:53,1
10/21/2022 11:09,2
10/21/2022 12:17,2
10/21/2022 12:19,2
10/21/2022 14:02,3
10/21/2022 14:05,3
10/21/2022 14:08,1
10/21/2022 14:20,2
10/21/2022 14:40,2
10/21/2022 16:53,4
10/21/2022 16:54,2
10/21/2022 16:55,1
10/21/2022 16:56,1
10/21/2022 16:57,4
10/21/2022 16:58,1
10/21/2022 16:59,3
10/21/2022 17:00,2
10/21/2022 17:01,4
10/21/2022 17:02,1
10/21/2022 17:03,3
10/21/2022 17:04,2
10/21/2022 17:05,3
10/21/2022 17:09,1
10/21/2022 17:10,1
10/21/2022 17:11,4
10/21/2022 17:12,4
10/21/2022 17:13,3
10/21/2022 17:14,4
10/21/2022 17:15,4
10/21/2022 17:16,3
10/21/2022 17:17,3
10/21/2022 17:18,2
10/21/2022 17:19,2
10/21/2022 17:20,2
10/21/2022 17:21,2
10/21/2022 17:22,2
10/21/2022 17:23,2
10/21/2022 17:24,3
10/21/2022 17:25,6
10/21/2022 17:27,2
10/21/2022 17:30,22
10/21/2022 17:33,2
10/21/2022 17:37,1
10/21/2022 17:38,1
10/21/2022 17:41,3
10/21/2022 17:43,1
10/21/2022 17:44,1
10/21/2022 17:48,1
10/21/2022 17:56,1
10/21/2022 17:57,1
10/21/2022 18:06,1
10/21/2022 19:33,1
10/21/2022 9:48,1
10/22/2021 10:01,1
10/22/2021 10:07,1
10/22/2021 10:12,1
10/22/2021 10:30,1
10/22/2021 10:31,1
10/22/2021 10:36,1
10/22/2021 10:37,1
10/22/2021 10:56,1
10/22/2021 11:05,3
10/22/2021 11:24,2
10/22/2021 12:45,1
10/22/2021 13:03,1
10/22/2021 13:07,2
10/22/2021 13:20,1
10/22/2021 13:22,1
10/22/2021 13:25,1
10/22/2021 13:41,1
10/22/2021 13:42,2
10/22/2021 13:46,1
10/22/2021 14:01,1
10/22/2021 14:08,1
10/22/2021 14:14,1
10/22/2021 14:15,1
10/22/2021 14:16,3
10/22/2021 14:17,1
10/22/2021 14:19,1
10/22/2021 14:22,1
10/22/2021 14:23,1
10/22/2021 14:34,1
10/22/2021 14:35,1
10/22/2021 14:36,1
10/22/2021 14:38,1
10/22/2021 14:48,1
10/22/2021 15:13,1
10/22/2021 15:34,1
10/22/2021 15:47,2
10/22/2021 16:02,1
10/22/2021 16:19,2
10/22/2021 16:41,3
10/22/2021 17:05,1
10/22/2021 7:20,1
10/22/2021 7:29,1
10/22/2021 7:46,1
10/22/2021 8:21,1
10/22/2021 8:24,1
10/22/2021 8:41,1
10/22/2021 8:42,1
10/22/2021 8:55,1
10/22/2021 9:09,1
10/22/2021 9:10,1
10/22/2021 9:11,2
10/22/2021 9:12,1
10/22/2021 9:26,1
10/22/2021 9:28,1
10/22/2021 9:29,1
10/23/2021 10:27,2
10/23/2021 16:29,1
10/24/2021 12:47,1
10/24/2021 12:48,1
10/24/2021 6:25,1
10/24/2021 7:00,1
10/25/2021 10:04,1
10/25/2021 10:12,1
10/25/2021 10:21,1
10/25/2021 10:43,4
10/25/2021 10:44,2
10/25/2021 10:46,1
10/25/2021 10:51,1
10/25/2021 10:54,1
10/25/2021 11:00,1
10/25/2021 11:01,1
10/25/2021 11:02,2
10/25/2021 11:05,1
10/25/2021 11:06,1
10/25/2021 11:10,1
10/25/2021 11:11,1
10/25/2021 12:05,1
10/25/2021 12:42,1
10/25/2021 12:58,1
10/25/2021 13:04,3
10/25/2021 13:05,3
10/25/2021 13:07,1
10/25/2021 13:08,2
10/25/2021 13:09,4
10/25/2021 13:51,2
10/25/2021 14:00,1
10/25/2021 14:06,1
10/25/2021 14:40,1
10/25/2021 15:28,1
10/25/2021 15:55,1
10/25/2021 15:57,1
10/25/2021 16:33,2
10/25/2021 17:17,1
10/25/2021 17:22,1
10/25/2021 17:29,1
10/25/2021 7:01,2
10/25/2021 8:33,2
10/25/2021 8:34,2
10/25/2021 8:35,1
10/25/2021 8:38,1
10/25/2021 8:48,1
10/25/2021 8:52,1
10/25/2021 8:59,1
10/25/2021 9:07,1
10/25/2021 9:08,2
10/25/2021 9:33,1
10/26/2021 10:01,3
10/26/2021 10:14,1
10/26/2021 10:15,2
10/26/2021 10:46,2
10/26/2021 10:48,1
10/26/2021 10:53,2
10/26/2021 11:20,1
10/26/2021 12:20,3
10/26/2021 12:23,1
10/26/2021 12:24,1
10/26/2021 12:30,1
10/26/2021 12:32,1
10/26/2021 12:39,1
10/26/2021 12:42,1
10/26/2021 12:44,1
10/26/2021 12:47,3
10/26/2021 12:51,3
10/26/2021 12:53,1
10/26/2021 12:54,2
10/26/2021 12:56,1
10/26/2021 13:11,1
10/26/2021 13:15,1
10/26/2021 13:16,2
10/26/2021 13:27,1
10/26/2021 13:28,1
10/26/2021 13:48,1
10/26/2021 13:53,1
10/26/2021 13:54,1
10/26/2021 14:39,1
10/26/2021 14:40,2
10/26/2021 14:41,3
10/26/2021 14:42,1
10/26/2021 14:43,2
10/26/2021 14:52,1
10/26/2021 15:23,1
10/26/2021 15:25,2
10/26/2021 15:32,1
10/26/2021 15:33,2
10/26/2021 15:46,2
10/26/2021 15:50,1
10/26/2021 15:51,2
10/26/2021 17:08,2
10/26/2021 17:42,1
10/26/2021 18:02,1
10/26/2021 18:15,2
10/26/2021 7:07,2
10/26/2021 8:14,1
10/26/2021 8:19,1
10/26/2021 8:28,1
10/26/2021 9:04,1
10/26/2021 9:05,1
10/26/2021 9:45,1
10/26/2021 9:49,1
10/27/2021 10:38,1
10/27/2021 10:39,1
10/27/2021 10:50,1
10/27/2021 11:00,2
10/27/2021 11:01,1
10/27/2021 11:06,1
10/27/2021 11:07,1
10/27/2021 11:12,1
10/27/2021 11:24,1
10/27/2021 11:25,2
10/27/2021 11:26,1
10/27/2021 11:31,1
10/27/2021 11:47,1
10/27/2021 11:58,1
10/27/2021 12:05,1
10/27/2021 12:07,1
10/27/2021 12:13,1
10/27/2021 12:27,1
10/27/2021 12:28,1
10/27/2021 12:29,1
10/27/2021 12:33,1
10/27/2021 12:35,1
10/27/2021 12:36,1
10/27/2021 12:39,1
10/27/2021 12:41,1
10/27/2021 12:42,2
10/27/2021 12:45,2
10/27/2021 12:46,1
10/27/2021 12:48,1
10/27/2021 12:49,1
10/27/2021 13:00,1
10/27/2021 13:06,2
10/27/2021 13:37,1
10/27/2021 13:42,1
10/27/2021 13:43,1
10/27/2021 13:50,2
10/27/2021 13:54,1
10/27/2021 13:55,1
10/27/2021 14:13,1
10/27/2021 14:37,2
10/27/2021 14:38,3
10/27/2021 14:54,1
10/27/2021 14:58,1
10/27/2021 15:30,1
10/27/2021 15:53,1
10/27/2021 16:21,2
10/27/2021 16:29,1
10/27/2021 16:42,1
10/27/2021 17:17,1
10/27/2021 17:28,2
10/27/2021 17:29,2
10/27/2021 18:54,1
10/27/2021 7:43,1
10/27/2021 7:49,1
10/27/2021 8:20,1
10/27/2021 8:30,2
10/27/2021 8:39,3
10/27/2021 8:41,2
10/27/2021 8:55,1
10/27/2021 9:06,1
10/27/2021 9:25,1
10/27/2021 9:26,1
10/27/2021 9:31,1
10/27/2021 9:32,1
10/27/2021 9:41,1
10/27/2021 9:43,3
10/27/2021 9:44,1
10/27/2021 9:45,1
10/27/2021 9:47,2
10/27/2021 9:55,1
10/27/2021 9:57,2
10/27/2021 9:58,2
10/27/2022 10:33,1
10/27/2022 14:54,1
10/27/2022 15:29,2
10/27/2022 15:41,2
10/27/2022 15:45,2
10/27/2022 15:48,1
10/27/2022 16:23,1
10/28/2021 10:21,1
10/28/2021 10:41,2
10/28/2021 11:29,1
10/28/2021 12:11,1
10/28/2021 12:14,1
10/28/2021 12:15,1
10/28/2021 12:16,1
10/28/2021 12:42,1
10/28/2021 12:46,1
10/28/2021 12:47,2
10/28/2021 12:48,4
10/28/2021 12:49,2
10/28/2021 12:55,1
10/28/2021 13:05,1
10/28/2021 13:09,1
10/28/2021 13:16,3
10/28/2021 13:17,1
10/28/2021 13:40,1
10/28/2021 13:54,2
10/28/2021 14:00,1
10/28/2021 14:01,1
10/28/2021 14:02,1
10/28/2021 14:34,2
10/28/2021 14:43,1
10/28/2021 14:44,1
10/28/2021 14:45,2
10/28/2021 14:46,1
10/28/2021 14:56,1
10/28/2021 14:57,1
10/28/2021 14:58,3
10/28/2021 14:59,2
10/28/2021 15:00,1
10/28/2021 15:07,1
10/28/2021 15:19,1
10/28/2021 15:20,1
10/28/2021 15:27,1
10/28/2021 16:12,1
10/28/2021 16:13,1
10/28/2021 16:24,1
10/28/2021 16:25,1
10/28/2021 16:57,2
10/28/2021 18:11,1
10/28/2021 18:12,2
10/28/2021 20:28,1
10/28/2021 6:34,1
10/28/2021 6:51,3
10/28/2021 7:02,2
10/28/2021 8:15,1
10/28/2021 8:16,2
10/28/2021 8:18,1
10/28/2021 8:35,1
10/28/2021 8:36,3
10/28/2021 8:37,2
10/28/2021 8:39,1
10/28/2021 8:40,1
10/28/2021 8:47,1
10/28/2021 8:48,1
10/28/2021 8:50,1
10/28/2021 8:52,1
10/28/2021 8:53,3
10/28/2021 8:54,3
10/28/2021 8:55,2
10/28/2021 8:56,2
10/28/2021 8:57,4
10/28/2021 8:58,2
10/28/2021 8:59,1
10/28/2021 9:10,1
10/28/2021 9:15,2
10/28/2021 9:25,1
10/28/2021 9:47,1
10/28/2021 9:48,2
10/28/2021 9:49,1
10/28/2021 9:55,1
10/29/2021 10:02,3
10/29/2021 10:39,4
10/29/2021 10:47,2
10/29/2021 10:48,1
10/29/2021 10:49,2
10/29/2021 11:05,1
10/29/2021 11:13,2
10/29/2021 11:16,2
10/29/2021 11:22,1
10/29/2021 11:23,1
10/29/2021 11:26,1
10/29/2021 11:27,1
10/29/2021 11:30,1
10/29/2021 12:02,1
10/29/2021 12:15,2
10/29/2021 12:22,1
10/29/2021 12:43,1
10/29/2021 12:52,1
10/29/2021 12:53,2
10/29/2021 13:00,1
10/29/2021 13:04,1
10/29/2021 13:06,1
10/29/2021 13:07,1
10/29/2021 13:08,1
10/29/2021 13:09,2
10/29/2021 13:10,1
10/29/2021 13:11,2
10/29/2021 13:22,1
10/29/2021 13:23,1
10/29/2021 13:25,1
10/29/2021 13:27,1
10/29/2021 13:46,1
10/29/2021 13:51,1
10/29/2021 13:55,1
10/29/2021 14:49,1
10/29/2021 14:50,1
10/29/2021 14:52,1
10/29/2021 14:53,1
10/29/2021 14:54,1
10/29/2021 15:14,1
10/29/2021 16:52,3
10/29/2021 16:53,1
10/29/2021 16:54,1
10/29/2021 17:05,1
10/29/2021 7:32,1
10/29/2021 7:45,1
10/29/2021 7:49,2
10/29/2021 8:13,1
10/29/2021 8:21,1
10/29/2021 8:31,1
10/29/2021 8:32,1
10/29/2021 8:48,1
10/29/2021 9:14,1
10/29/2021 9:15,1
10/29/2021 9:21,1
10/29/2021 9:34,3
10/29/2021 9:40,2
10/29/2021 9:41,1
10/29/2021 9:56,1
10/3/2022 10:56,2
10/3/2022 10:57,1
10/3/2022 13:03,1
10/30/2021 10:31,1
10/30/2021 12:20,1
10/30/2021 9:33,1
10/30/2021 9:34,2
10/30/2021 9:35,2
10/30/2021 9:36,2
10/31/2022 9:52,1
10/31/2022 9:53,1
10/31/2022 9:54,1
10/4/2021 10:05,4
10/4/2021 10:14,1
10/4/2021 10:18,2
10/4/2021 10:48,1
10/4/2021 10:49,1
10/4/2021 10:50,2
10/4/2021 10:51,1
10/4/2021 10:52,1
10/4/2021 10:53,1
10/4/2021 10:54,1
10/4/2021 10:55,1
10/4/2021 10:57,1
10/4/2021 11:01,1
10/4/2021 11:08,3
10/4/2021 11:12,1
10/4/2021 11:28,1
10/4/2021 11:42,1
10/4/2021 12:05,1
10/4/2021 12:53,2
10/4/2021 12:54,1
10/4/2021 12:55,2
10/4/2021 12:56,1
10/4/2021 13:52,1
10/4/2021 14:51,1
10/4/2021 15:07,1
10/4/2021 15:13,1
10/4/2021 15:17,1
10/4/2021 15:18,1
10/4/2021 15:25,1
10/4/2021 15:43,2
10/4/2021 15:44,1
10/4/2021 15:46,1
10/4/2021 15:50,2
10/4/2021 15:51,1
10/4/2021 15:53,2
10/4/2021 16:31,1
10/4/2021 6:13,1
10/4/2021 7:21,1
10/4/2021 7:22,1
10/4/2021 7:39,1
10/4/2021 8:20,1
10/4/2021 8:50,2
10/4/2021 8:51,1
10/4/2021 8:54,1
10/4/2021 9:09,1
10/4/2021 9:13,1
10/4/2021 9:41,1
10/4/2021 9:50,1
10/5/2021 10:09,1
10/5/2021 10:18,1
10/5/2021 10:25,1
10/5/2021 10:26,1
10/5/2021 10:39,1
10/5/2021 10:40,2
10/5/2021 10:41,2
10/5/2021 10:42,1
10/5/2021 10:48,1
10/5/2021 11:01,1
10/5/2021 11:02,1
10/5/2021 11:03,2
10/5/2021 11:06,1
10/5/2021 11:40,1
10/5/2021 11:41,1
10/5/2021 12:27,1
10/5/2021 12:34,1
10/5/2021 12:41,1
10/5/2021 12:45,2
10/5/2021 12:49,1
10/5/2021 12:50,1
10/5/2021 12:51,1
10/5/2021 13:20,1
10/5/2021 13:25,1
10/5/2021 13:27,1
10/5/2021 13:28,2
10/5/2021 13:32,2
10/5/2021 13:47,1
10/5/2021 13:48,2
10/5/2021 13:53,3
10/5/2021 14:05,2
10/5/2021 14:06,2
10/5/2021 14:48,2
10/5/2021 14:49,2
10/5/2021 14:50,2
10/5/2021 14:51,1
10/5/2021 15:08,1
10/5/2021 15:25,1
10/5/2021 15:26,1
10/5/2021 15:27,1
10/5/2021 15:31,1
10/5/2021 15:36,1
10/5/2021 15:37,1
10/5/2021 15:42,1
10/5/2021 15:43,1
10/5/2021 15:44,1
10/5/2021 15:45,1
10/5/2021 15:46,1
10/5/2021 15:50,1
10/5/2021 16:07,1
10/5/2021 16:39,1
10/5/2021 16:42,2
10/5/2021 17:31,1
10/5/2021 17:35,1
10/5/2021 17:54,1
10/5/2021 17:55,1
10/5/2021 18:00,2
10/5/2021 7:20,1
10/5/2021 7:25,1
10/5/2021 7:28,1
10/5/2021 7:32,1
10/5/2021 7:40,1
10/5/2021 7:42,1
10/5/2021 7:43,3
10/5/2021 7:44,4
10/5/2021 7:45,2
10/5/2021 7:46,3
10/5/2021 7:47,3
10/5/2021 7:48,3
10/5/2021 7:49,2
10/5/2021 7:55,2
10/5/2021 7:56,2
10/5/2021 7:57,4
10/5/2021 8:00,2
10/5/2021 8:03,1
10/5/2021 8:04,1
10/5/2021 8:05,1
10/5/2021 8:06,1
10/5/2021 8:18,2
10/5/2021 8:19,1
10/5/2021 8:20,1
10/5/2021 8:21,1
10/5/2021 8:24,1
10/5/2021 8:25,1
10/5/2021 8:27,1
10/5/2021 8:34,1
10/5/2021 8:35,1
10/5/2021 8:37,1
10/5/2021 8:38,1
10/5/2021 8:40,2
10/5/2021 8:41,1
10/5/2021 8:43,1
10/5/2021 8:44,1
10/5/2021 8:45,1
10/5/2021 8:49,1
10/5/2021 9:00,2
10/5/2021 9:05,1
10/5/2021 9:06,2
10/5/2021 9:10,4
10/5/2021 9:11,1
10/5/2021 9:14,1
10/5/2021 9:33,1
10/5/2021 9:34,2
10/5/2021 9:35,1
10/5/2021 9:37,1
10/5/2021 9:46,1
10/5/2021 9:51,1
10/5/2021 9:55,3
10/5/2021 9:56,2
10/5/2021 9:57,1
10/6/2021 10:02,1
10/6/2021 10:30,1
10/6/2021 10:44,1
10/6/2021 11:05,1
10/6/2021 11:06,1
10/6/2021 11:13,1
10/6/2021 11:20,1
10/6/2021 11:23,4
10/6/2021 11:24,1
10/6/2021 11:25,2
10/6/2021 11:27,2
10/6/2021 11:37,2
10/6/2021 11:50,2
10/6/2021 11:51,2
10/6/2021 11:52,2
10/6/2021 11:53,2
10/6/2021 11:55,1
10/6/2021 11:59,1
10/6/2021 12:01,1
10/6/2021 12:12,2
10/6/2021 12:13,1
10/6/2021 12:14,1
10/6/2021 12:15,1
10/6/2021 12:16,1
10/6/2021 12:21,1
10/6/2021 12:33,1
10/6/2021 12:37,1
10/6/2021 12:38,2
10/6/2021 12:39,2
10/6/2021 12:40,2
10/6/2021 12:41,2
10/6/2021 13:17,1
10/6/2021 13:18,2
10/6/2021 13:20,1
10/6/2021 13:21,3
10/6/2021 13:22,2
10/6/2021 13:23,3
10/6/2021 13:24,2
10/6/2021 13:25,1
10/6/2021 13:26,1
10/6/2021 13:40,1
10/6/2021 13:44,3
10/6/2021 13:49,3
10/6/2021 13:50,2
10/6/2021 14:51,2
10/6/2021 14:52,1
10/6/2021 14:58,1
10/6/2021 15:39,1
10/6/2021 15:48,1
10/6/2021 15:49,2
10/6/2021 16:27,1
10/6/2021 16:52,2
10/6/2021 16:53,2
10/6/2021 16:54,1
10/6/2021 17:25,1
10/6/2021 7:05,1
10/6/2021 7:31,1
10/6/2021 8:26,1
10/6/2021 8:28,1
10/6/2021 8:29,2
10/6/2021 8:48,1
10/6/2021 8:49,1
10/6/2021 8:54,1
10/6/2021 8:55,1
10/6/2021 9:09,1
10/6/2021 9:15,2
10/6/2021 9:18,1
10/6/2021 9:20,2
10/6/2021 9:21,1
10/6/2021 9:30,2
10/6/2021 9:36,2
10/6/2021 9:47,1
10/6/2021 9:49,1
10/6/2021 9:50,2
10/6/2021 9:52,1
10/6/2021 9:56,2
10/6/2022 11:22,1
10/6/2022 11:25,1
10/6/2022 13:25,1
10/6/2022 15:06,1
10/6/2022 15:07,1
10/6/2022 15:08,1
10/6/2022 15:28,5
10/6/2022 18:02,2
10/6/2022 18:03,2
10/6/2022 18:04,4
10/6/2022 18:05,4
10/6/2022 18:06,2
10/6/2022 18:07,3
10/6/2022 18:08,2
10/6/2022 18:09,2
10/6/2022 18:10,1
10/6/2022 18:11,1
10/6/2022 18:12,2
10/6/2022 18:13,3
10/6/2022 18:14,1
10/6/2022 18:15,4
10/6/2022 18:16,4
10/6/2022 18:19,1
10/6/2022 18:20,4
10/6/2022 18:21,1
10/6/2022 18:22,3
10/6/2022 18:23,3
10/6/2022 18:24,1
10/6/2022 18:25,4
10/6/2022 18:26,1
10/6/2022 18:27,4
10/6/2022 18:28,5
10/6/2022 18:29,3
10/6/2022 18:30,1
10/6/2022 18:31,2
10/6/2022 18:32,1
10/6/2022 18:37,1
10/6/2022 18:40,1
10/6/2022 18:50,1
10/6/2022 18:51,2
10/6/2022 18:52,1
10/6/2022 19:03,1
10/6/2022 8:50,1
10/6/2022 9:05,2
10/7/2021 10:00,1
10/7/2021 10:01,1
10/7/2021 10:02,2
10/7/2021 10:38,1
10/7/2021 10:39,1
10/7/2021 10:48,1
10/7/2021 11:02,1
10/7/2021 11:40,1
10/7/2021 11:41,1
10/7/2021 11:43,1
10/7/2021 11:46,1
10/7/2021 11:47,1
10/7/2021 11:48,1
10/7/2021 11:51,1
10/7/2021 12:00,1
10/7/2021 12:09,1
10/7/2021 12:39,1
10/7/2021 12:46,1
10/7/2021 12:53,2
10/7/2021 13:09,4
10/7/2021 13:11,1
10/7/2021 13:39,1
10/7/2021 13:42,1
10/7/2021 14:05,2
10/7/2021 14:06,2
10/7/2021 14:15,1
10/7/2021 14:28,1
10/7/2021 14:43,2
10/7/2021 14:45,1
10/7/2021 15:26,1
10/7/2021 15:48,1
10/7/2021 15:49,1
10/7/2021 15:51,1
10/7/2021 15:53,2
10/7/2021 15:54,1
10/7/2021 15:58,2
10/7/2021 16:02,1
10/7/2021 16:04,1
10/7/2021 16:13,1
10/7/2021 16:16,1
10/7/2021 16:44,1
10/7/2021 16:47,1
10/7/2021 18:02,1
10/7/2021 6:58,1
10/7/2021 7:53,1
10/7/2021 7:54,1
10/7/2021 8:10,1
10/7/2021 8:11,1
10/7/2021 8:16,1
10/7/2021 8:17,2
10/7/2021 8:18,1
10/7/2021 8:19,1
10/7/2021 8:26,1
10/7/2021 8:30,1
10/7/2021 8:37,1
10/7/2021 8:38,1
10/7/2021 8:45,1
10/7/2021 8:50,1
10/7/2021 8:52,1
10/7/2021 8:53,1
10/7/2021 8:54,1
10/7/2021 8:55,2
10/7/2021 8:59,1
10/7/2021 9:03,1
10/7/2021 9:04,2
10/7/2021 9:05,1
10/7/2021 9:08,1
10/7/2021 9:14,1
10/7/2021 9:18,1
10/7/2021 9:42,1
10/7/2021 9:46,1
10/7/2021 9:47,1
10/7/2021 9:50,1
